Id,Idade,Faixa idade,Gênero,Cor/raca/etnia,PCD,Vive no Brasil,Estado onde mora,UF onde mora,Região onde Mora,Nível de Ensino,Área de Formação,Qual sua situação atual de trabalho?,Setor,Numero de Funcionários,Cargo Atual,Nível,Faixa salarial,Quanto tempo de experiência na área de dados você tem?,Quanto tempo de experiência na área de TI/Engenharia de Software você teve antes de começar a trabalhar na área de dados?,Qual o número aproximado de pessoas que atuam com dados na sua empresa hoje?,Existe faculdade no Estado
s9q41n9tzjgqgcs9q4dpdwsnik7peye8,31,3,0,1,1,1,Minas Gerais (MG),9,Sudeste,3,7,Empregado (CLT),16,Acima de 3.000,3,2,5,5,2,0,1
sak0yp88dwpzpsakkpkdy71ds0uzoz95,41,5,1,1,0,1,Rio de Janeiro (RJ),17,Sudeste,3,2,Empregado (CLT),16,Acima de 3.000,3,0,12,3,4,0,0
sbnqyfcu13cdqow2dc7ojsbnqyfv21md,32,3,1,1,0,1,Rio Grande do Sul (RS),20,Sul,1,4,Estagiário,20,de 501 a 1.000,6,0,1,1,3,0,0
sd1k5zyy801iuhrsdkcmi8u0iabtvdkc,28,2,0,1,0,1,Santa Catarina (SC),21,Sul,2,7,Empregado (CLT),0,de 1.001 a 3.000,0,1,9,4,2,0,0
sd55ba9wfacy5jsdfws2ng6lvukml4fw,37,4,0,1,0,1,Paraná (PR),16,Sul,2,2,Empregado (CLT),0,Acima de 3.000,6,0,4,4,0,0,0
sddbb3d4y87nz6dgk2sddbin8ht77f6d,22,1,0,1,0,1,Santa Catarina (SC),21,Sul,2,2,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,4,de 501 a 1.000,3,2,0,6,1,0,0
semuy4mied69qirfsemuyswb364qtp84,28,2,1,1,1,1,São Paulo (SP),23,Sudeste,2,7,Empregado (CLT),17,Acima de 3.000,1,2,13,6,2,0,1
sesjxfcpmcuoh8xyiv4seikv4l3zvbyb,32,3,1,1,0,1,Paraná (PR),16,Sul,2,2,Empregado (CLT),5,Acima de 3.000,6,1,13,6,1,0,0
sfff0rg6hkzftctezw5sfff0rg4skpwg,29,2,0,4,0,1,Goiás (GO),7,Centro-oeste,1,7,Empregado (CLT),4,de 101 a 500,0,0,6,3,2,0,0
sfqwocwss9a013fl4sfqwocb8953c0cx,42,5,0,4,0,1,Ceará (CE),4,Nordeste,1,2,Empregado (CLT),18,Acima de 3.000,1,2,13,7,4,0,1
sg70vidqwj4szeleysg70v1isn7q1el4,24,1,0,6,0,1,São Paulo (SP),23,Sudeste,2,6,Empregado (CLT),8,de 501 a 1.000,0,1,9,3,3,0,1
sgckzamnmz3zmt05tnp1ysgckzk6wvqd,33,3,0,1,0,1,São Paulo (SP),23,Sudeste,2,2,Empregado (CLT),19,Acima de 3.000,0,2,13,7,1,0,1
sgv1zftniwrr9p5afvsgv1ze9lsdzsdv,32,3,0,4,0,1,São Paulo (SP),23,Sudeste,1,7,Empregado (CLT),20,Acima de 3.000,1,1,13,4,2,0,1
sgyc6pcxwn3xo1sbbk164sgyc61frykc,41,5,0,1,1,1,Pernambuco (PE),14,Nordeste,2,3,Empregado (CLT),19,de 101 a 500,1,0,6,3,2,0,0
shab4y2u8ntq611o5vyshab4j2m8kduo,30,3,0,1,0,1,Espírito Santo (ES),6,Sudeste,3,3,Empregado (CLT),8,de 1.001 a 3.000,1,2,13,4,2,0,0
shzqp38kobjrtzysjnqveeu4287shzqp,33,3,1,1,0,1,São Paulo (SP),23,Sudeste,1,4,Empregado (CLT),4,de 51 a 100,3,2,13,7,2,0,1
sihgo7joo2orcxcwmdsihgo16gfbolzi,36,4,1,4,0,1,São Paulo (SP),23,Sudeste,2,3,Empregado (CLT),19,Acima de 3.000,1,0,12,1,2,0,1
silec3bje1nifx97j2hdsilecro703n2,24,1,0,1,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),16,de 11 a 50,3,1,12,4,2,0,1
sixtwnnaso8p3y7m6wpjsixtwjs7tlgv,21,0,0,1,0,1,São Paulo (SP),23,Sudeste,0,2,Empregado (CLT),18,Acima de 3.000,0,0,9,1,1,0,1
sj461ndrqz5ybfu3dpsj46jysdi20zpy,28,2,0,4,0,1,Maranhão (MA),8,Nordeste,2,2,Empregado (CLT),8,Acima de 3.000,0,2,13,5,2,0,0
sj5lczbmy9234tgjgusj5lcivbmf4yk1,25,2,0,0,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),20,de 101 a 500,6,2,13,4,1,0,1
sjizqn88jo3tg207sjiuol3jmcyoi5hf,36,4,0,1,0,1,Mato Grosso do Sul (MS),10,Centro-oeste,2,3,Empregado (CLT),11,de 1.001 a 3.000,0,2,12,4,3,0,0
sjjntyn42habwt8crsjjnt73ngd90g9n,32,3,0,1,0,1,Minas Gerais (MG),9,Sudeste,0,2,Estagiário,8,Acima de 3.000,6,0,2,1,2,0,1
sjojpi5l9iom07ewsjojpi07k9nhqobg,29,2,0,1,0,1,São Paulo (SP),23,Sudeste,1,7,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,5,Acima de 3.000,5,2,5,4,2,0,1
sk8hhr7hsmlssdatm48egosk8hl8rcwd,27,2,1,6,0,1,São Paulo (SP),23,Sudeste,1,7,Empregado (CLT),4,Acima de 3.000,5,2,4,7,2,0,1
sl518mtnewz6kjhfj1osl518a9zlj68e,25,2,0,1,0,1,São Paulo (SP),23,Sudeste,2,7,Empregado (CLT),1,de 501 a 1.000,0,1,12,4,2,0,1
sljkn76suwzrcw0rsldsgfcq5hsbb1i4,37,4,0,0,0,1,São Paulo (SP),23,Sudeste,2,3,Servidor Público,14,Acima de 3.000,3,2,8,3,5,0,1
sljzwt4bw4mm0gk66mqnsljz65m185iy,31,3,0,1,0,1,Ceará (CE),4,Nordeste,1,7,Empregado (CLT),2,de 51 a 100,0,2,13,4,2,0,1
slt909hqyzaiouaslt93av90omxh78j1,26,2,0,1,0,1,São Paulo (SP),23,Sudeste,2,3,Empregado (CLT),13,Acima de 3.000,0,1,11,6,2,0,1
smgv3gxt8wvcf3opf5smgv3evukiy5vw,29,2,1,1,0,1,São Paulo (SP),23,Sudeste,1,7,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,8,de 11 a 50,1,2,4,5,2,0,1
smogg9zyadnboc5556npsmogiod0hfxp,36,4,0,1,0,1,Pernambuco (PE),14,Nordeste,2,7,Empregado (CLT),17,de 51 a 100,3,1,11,4,2,0,0
snbc4okqbov2hlv2iasnbc4o9ljs36f9,27,2,1,1,0,1,São Paulo (SP),23,Sudeste,1,3,Empregado (CLT),4,Acima de 3.000,1,1,13,4,1,0,1
snn7uf4dyoy0pg7snn7emje7ugn8bfae,33,3,0,1,0,1,Minas Gerais (MG),9,Sudeste,1,7,Empreendedor ou Empregado (CNPJ),20,de 1 a 5,6,0,6,3,2,0,1
sp9fnzfc137pu042szgsp9fnupkxjfy8,37,4,0,4,0,1,Distrito Federal (DF),5,Centro-oeste,2,8,Empreendedor ou Empregado (CNPJ),16,de 11 a 50,3,1,12,3,2,0,0
spjldpze1fodp8gm8ftspjldxhv63bgv,21,0,0,1,0,1,São Paulo (SP),23,Sudeste,0,2,Empregado (CLT),18,Acima de 3.000,1,1,11,4,2,0,1
sppgeqmfqrhxz1m0iodsppget0k4ub8s,20,0,0,1,0,1,São Paulo (SP),23,Sudeste,0,2,Estagiário,16,de 51 a 100,1,0,6,1,2,0,1
sreyrz6pg8s38ncxtqiesreyrzlmx78h,46,6,0,4,0,1,Sergipe (SE),22,Nordeste,1,3,Empregado (CLT),4,de 101 a 500,0,1,9,3,2,0,0
srtupdj6bipnkq2d1wixsrtupj2kflwz,30,3,0,4,0,1,Mato Grosso (MT),11,Centro-oeste,1,3,Empregado (CLT),4,de 1.001 a 3.000,0,1,11,3,3,0,0
ss4zgugfiwtmm6jpdtmss4zgurda25jo,29,2,0,4,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),18,Acima de 3.000,6,2,4,6,4,0,1
ss95hman5j40qkdhv3amss95mqmkmb1l,30,3,0,4,0,1,Rio de Janeiro (RJ),17,Sudeste,2,2,Empregado (CLT),1,de 1.001 a 3.000,6,1,13,4,3,0,0
ssf52ughzdnfagkz9vk5issf52uraolw,30,3,0,4,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),8,Acima de 3.000,0,2,12,4,2,0,1
sshz56r5uk91yefsshzky83q2wwduynm,29,2,0,1,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),16,de 101 a 500,1,1,6,3,4,0,1
ssx0vbdqj6j5snssx016gkq89at2y216,31,3,1,1,0,1,Rio Grande do Sul (RS),20,Sul,2,5,Empregado (CLT),20,Acima de 3.000,1,1,12,4,2,0,0
stq5ejdfdwgoxh1fobnstq5kuing7nnv,38,4,0,1,0,1,São Paulo (SP),23,Sudeste,4,2,Empregado (CLT),16,Acima de 3.000,3,2,5,0,4,0,1
su7mxu0xl3ortuqfsu7mxuxtpy3z25k6,28,2,0,1,0,1,Santa Catarina (SC),21,Sul,1,7,Empregado (CLT),4,de 501 a 1.000,1,0,9,3,1,0,0
suezdg51vsdxfspvsuezdt78i29sgnwx,34,3,1,1,0,1,Pernambuco (PE),14,Nordeste,4,0,Empregado (CLT),8,de 501 a 1.000,3,0,9,1,1,0,0
sv7fpcq7tr8moig8ug32bsv7fpcq7l35,39,4,0,6,0,1,Distrito Federal (DF),5,Centro-oeste,4,2,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,16,de 11 a 50,3,1,12,0,6,0,0
svif3z1k8057nrwco7svif3zc2rxggkv,31,3,0,1,0,1,Rio de Janeiro (RJ),17,Sudeste,2,2,Empregado (CLT),8,de 501 a 1.000,0,1,13,6,2,0,0
sw1tku4ysdv4w5du3sw1tku53nczs0pm,39,4,0,4,0,1,São Paulo (SP),23,Sudeste,2,2,Empregado (CLT),16,Acima de 3.000,6,1,13,4,0,0,1
swpky5pfmep7xg0swpky7qjqdmxxviwu,45,6,0,1,0,1,Ceará (CE),4,Nordeste,0,4,Empregado (CLT),19,Acima de 3.000,0,2,13,0,0,0,1
swqaxs9i6jiaqv0swqaac3wd17fi0agc,32,3,0,1,0,1,Rio Grande do Sul (RS),20,Sul,1,2,Empregado (CLT),4,Acima de 3.000,1,2,7,7,3,0,0
swzdqc0g19yk3j4iizmscswzdqc0uxaj,29,2,1,0,0,1,São Paulo (SP),23,Sudeste,2,7,Empregado (CLT),16,Acima de 3.000,0,2,4,5,2,0,1
sx1gy3k2jpj8fpevojsx102ug7zy1xy0,26,2,0,6,0,1,Rio de Janeiro (RJ),17,Sudeste,0,2,Estagiário,8,de 101 a 500,3,0,2,1,1,0,0
sxjlvjptb80sb39lxk0sxjlvy8dae2uo,25,2,1,1,0,1,Distrito Federal (DF),5,Centro-oeste,2,7,Empregado (CLT),4,de 51 a 100,1,2,12,3,3,0,0
sygxde1h2sp2kytpsygxyxmouiradukb,23,1,0,4,0,1,São Paulo (SP),23,Sudeste,1,5,Empregado (CLT),5,de 501 a 1.000,2,0,11,3,2,0,1
sz28sofk1itby06j3sz28sofnz7qjmiz,26,2,0,1,0,1,São Paulo (SP),23,Sudeste,2,2,Empregado (CLT),20,de 101 a 500,6,2,13,3,5,0,1
szf75d7c6ktkdpmxszf75bouz13zlnn4,34,3,0,1,0,1,Rio de Janeiro (RJ),17,Sudeste,2,2,Empregado (CLT),19,de 101 a 500,0,1,12,3,3,0,0
szhb890j74ym52tuithszhb8980v3cnu,29,2,0,3,0,1,Minas Gerais (MG),9,Sudeste,1,2,Empregado (CLT),8,de 1.001 a 3.000,1,1,13,4,5,0,1
szjd3rozl66s6pk42szu7tdxt7t8lwwv,27,2,1,1,0,1,São Paulo (SP),23,Sudeste,2,2,Empregado (CLT),14,Acima de 3.000,1,1,11,3,1,0,1
t049a8zjsz2stxjr6yt049a8d9o0ctul,38,4,0,1,0,1,São Paulo (SP),23,Sudeste,4,4,Empregado (CLT),4,Acima de 3.000,3,2,4,7,2,0,1
t130yagz8k9s7lctpt13070u67di5z3a,35,4,0,1,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),18,Acima de 3.000,6,2,13,6,0,0,1
t1j1nf6xs3fqy34t1j1no7lz5hhhmx6n,40,5,0,1,0,1,Distrito Federal (DF),5,Centro-oeste,2,2,Empregado (CLT),20,de 101 a 500,6,2,13,6,3,0,0
t28av1plw13eyopa077c4kpt28av7kcc,28,2,0,4,0,1,Rio de Janeiro (RJ),17,Sudeste,0,3,Empregado (CLT),18,de 1 a 5,0,0,2,1,3,0,0
t2hxmhpt2m82m9gdkt2hx8282ldqx7yx,23,1,0,1,0,1,Paraná (PR),16,Sul,2,2,Empregado (CLT),17,de 1.001 a 3.000,1,0,6,3,1,0,0
t2mvw3983m8tvlq9pt2mvwosxnz24fwq,33,3,0,1,0,1,São Paulo (SP),23,Sudeste,3,6,Empregado (CLT),2,de 101 a 500,1,1,11,4,1,0,1
t2wijfbz52f43pk420cct2wijfbz0xwb,30,3,1,4,0,1,Minas Gerais (MG),9,Sudeste,2,2,Empregado (CLT),4,de 101 a 500,0,1,12,3,5,0,1
t2ydwnuqcj97tg5oqt2yd3cecoah985j,24,1,0,1,0,1,Minas Gerais (MG),9,Sudeste,0,2,Empregado (CLT),7,de 11 a 50,0,0,2,3,1,0,1
t3wztqgefukxgmdt3wo6ugqs9iplvbe7,27,2,0,4,0,1,Pernambuco (PE),14,Nordeste,3,2,Empregado (CLT),20,Acima de 3.000,3,1,13,3,5,0,0
t415ssl92uvdt41v4drli9r4fbxrr4pw,25,2,0,1,0,1,Distrito Federal (DF),5,Centro-oeste,1,2,Estagiário,16,de 11 a 50,0,0,2,1,1,0,0
t44gnbfx7dbmcjwbnbwdet44gnbmmihd,25,2,1,4,0,1,Mato Grosso (MT),11,Centro-oeste,0,3,Estagiário,8,de 51 a 100,1,0,2,3,2,0,0
t583y0nkhipl7ooj56wpt583y0uc4omt,24,1,1,4,0,1,Minas Gerais (MG),9,Sudeste,2,2,Empregado (CLT),5,Acima de 3.000,6,1,11,4,4,0,1
t5cu0zv5laub2hvtzat5cu0nfnzpjwf4,30,3,0,1,0,1,Paraná (PR),16,Sul,3,4,Empregado (CLT),17,de 1.001 a 3.000,3,1,13,7,2,0,0
t5jd69pzbkgjbeh6t5jd6m9exmsu26o9,38,4,0,1,0,1,Paraná (PR),16,Sul,1,3,Empregado (CLT),4,Acima de 3.000,3,1,13,3,2,0,0
t72z44dgiqa880o1wmt72z4ge9iyxm5g,31,3,0,1,0,1,São Paulo (SP),23,Sudeste,2,5,Empregado (CLT),16,de 101 a 500,1,1,13,4,3,0,1
t7305k8cjpbvcfxjolt7305kgl47znw2,23,1,0,1,0,1,Minas Gerais (MG),9,Sudeste,2,2,Empreendedor ou Empregado (CNPJ),0,de 101 a 500,6,0,9,3,1,0,1
t7e2f0vyionrylxt7e6zn3g7zkt6xusw,41,5,1,6,0,1,Rio de Janeiro (RJ),17,Sudeste,3,4,Empregado (CLT),17,Acima de 3.000,1,2,13,0,2,0,0
t7vi14u346e8mv14qmvt7vi14ovp9lq0,25,2,1,1,0,1,São Paulo (SP),23,Sudeste,1,6,Empregado (CLT),3,de 101 a 500,1,0,9,3,1,0,1
t89qxug14dbfm4pt89qxugdhjag0npv5,35,4,1,0,0,1,Paraná (PR),16,Sul,2,7,Empregado (CLT),7,de 11 a 50,1,2,11,4,2,0,0
talvf0wz43bkgtalvfhk5bg191mjzr72,27,2,0,1,0,1,Minas Gerais (MG),9,Sudeste,1,7,Empregado (CLT),16,Acima de 3.000,3,1,13,4,0,0,1
tamdghngum9qofktamdghcs81b6s2l5h,48,6,0,4,0,1,Distrito Federal (DF),5,Centro-oeste,1,2,Servidor Público,14,Acima de 3.000,6,0,12,3,5,0,0
tamut6g6gnavvx8rmtamutj4xq3bsirf,26,2,1,4,0,1,São Paulo (SP),23,Sudeste,2,6,Empregado (CLT),18,de 51 a 100,1,1,11,4,2,0,1
tbldpu83gabzmnktbld0l115oly78jk7,27,2,0,1,0,1,São Paulo (SP),23,Sudeste,1,2,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,16,de 101 a 500,6,2,8,5,2,0,1
tbr63v9ipbrjhxo7i7tbrxvw4p9cmk8h,32,3,1,1,0,1,São Paulo (SP),23,Sudeste,2,0,Empreendedor ou Empregado (CNPJ),19,de 101 a 500,3,0,11,3,2,0,1
tctmzg8cusbw9j6ozovtjqtctmzgvyr8,29,2,1,1,0,1,Bahia (BA),3,Nordeste,1,4,Servidor Público,14,de 101 a 500,1,1,9,3,1,0,0
tcwiwfh69aooomue37wtcwiwfh86z4th,21,0,0,1,0,1,Distrito Federal (DF),5,Centro-oeste,0,4,Estagiário,9,de 1.001 a 3.000,1,0,2,3,2,0,0
tdhhwiggpcvx4kxt1f4tdhhwiga21voc,28,2,0,4,0,1,São Paulo (SP),23,Sudeste,2,7,Empregado (CLT),10,Acima de 3.000,6,2,13,4,2,0,1
tex8yjy8vfi5cf5kzzt9tex8yjyamv0c,28,2,0,4,0,1,São Paulo (SP),23,Sudeste,1,4,Empreendedor ou Empregado (CNPJ),19,de 501 a 1.000,1,1,12,4,2,0,1
texn17y2p9ckt4hbtexu04k04o0pudki,39,4,1,1,0,1,Minas Gerais (MG),9,Sudeste,4,0,Empregado (CLT),0,Acima de 3.000,3,2,4,7,2,0,1
tf1ymt9kea8fettlnptf1ymti5o2rurk,31,3,0,1,0,1,Paraná (PR),16,Sul,3,2,Empregado (CLT),18,Acima de 3.000,3,1,13,4,3,0,0
tf6atfdotwygk86ltf6at1h1yvln35xc,29,2,0,4,0,1,Mato Grosso do Sul (MS),10,Centro-oeste,2,2,Empregado (CLT),4,Acima de 3.000,0,1,12,3,6,0,0
tf7k9nywm03e0jvkhtf7k9yevde896us,26,2,1,1,0,1,São Paulo (SP),23,Sudeste,3,7,Empregado (CLT),8,de 101 a 500,3,1,12,4,3,0,1
tf7y7q5noa3g6mekpjtf7y7q9ioahcgh,27,2,0,1,1,1,Pará (PA),12,Norte,1,4,Empregado (CLT),16,de 1.001 a 3.000,3,0,6,1,1,0,0
tfj3wxqy5xfu673k88yhwqostfj3wxqy,26,2,0,1,0,1,São Paulo (SP),23,Sudeste,2,2,Empregado (CLT),16,de 51 a 100,6,2,13,6,4,0,1
tfjzhj1m92w2rtfjzh937lbm1vx7j6rt,28,2,1,1,0,1,São Paulo (SP),23,Sudeste,3,0,Empreendedor ou Empregado (CNPJ),16,de 101 a 500,1,0,2,1,2,0,1
tflljo37zfrgyofzl9iketflljo37xcc,25,2,1,1,0,1,São Paulo (SP),23,Sudeste,2,8,Empregado (CLT),20,Acima de 3.000,3,1,9,4,2,0,1
tg9r2no0g5b8h4ltg9r2l3sovi4w2pic,26,2,0,0,0,1,São Paulo (SP),23,Sudeste,1,7,Empregado (CLT),11,de 101 a 500,3,0,11,4,2,0,1
thb5yxlwljky3ozfalhthb5yer4v98ib,27,2,0,1,0,1,Ceará (CE),4,Nordeste,2,2,Empregado (CLT),4,de 501 a 1.000,6,2,4,4,4,0,1
thxz3i07imdb2gg4g43thxz3ivd3xc44,36,4,1,1,0,1,Rio de Janeiro (RJ),17,Sudeste,3,4,Empregado (CLT),17,Acima de 3.000,3,2,4,7,2,0,0
thzt8wzc46tdk4wgmthzt8xezc0dbvgk,38,4,1,1,0,1,Rio Grande do Sul (RS),20,Sul,3,4,Empregado (CLT),1,de 1.001 a 3.000,8,1,13,0,1,0,0
tiquyxhm7ev8m7gutiqudn4ho5tr27ke,36,4,0,1,0,1,Rio de Janeiro (RJ),17,Sudeste,2,0,Empregado (CLT),19,Acima de 3.000,1,1,12,4,2,0,0
tivftptdahxpv1zgxktivfalizruurz1,27,2,0,4,0,1,São Paulo (SP),23,Sudeste,1,7,Empregado (CLT),4,de 11 a 50,6,2,4,4,2,0,1
tiyj4gemt6k11ydzfidtiyj4gey9uqnj,27,2,0,4,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),16,de 501 a 1.000,6,2,4,4,5,0,1
tjk8ewyjxnjj2u30tj9t1hhw73ph0az9,23,1,0,1,0,1,Minas Gerais (MG),9,Sudeste,0,7,Estagiário,16,de 501 a 100,6,0,3,3,1,0,1
tjkcx58rej2qv62uwmtjkcx58byybg9d,32,3,1,1,0,1,Rio de Janeiro (RJ),17,Sudeste,1,5,Empregado (CLT),16,de 1.001 a 3.000,5,1,13,6,2,0,0
tk1dpres0xmv6q3f2uxg2tk1q4sgp5z3,28,2,1,1,0,1,São Paulo (SP),23,Sudeste,2,3,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,2,de 101 a 500,1,2,10,4,2,0,1
tkb8c6phhk5dgp1kwtkb8c6dtovr83jz,20,0,0,1,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),18,Acima de 3.000,1,0,12,3,2,0,1
tkc58zu2dyvo1tuw6c0tkc58z6yb8jea,27,2,0,4,0,1,Rio de Janeiro (RJ),17,Sudeste,2,2,Empregado (CLT),16,de 501 a 1.000,6,1,13,3,3,0,0
tkdck2fadax1jk9iukgntkdckntlq4e3,27,2,1,1,0,1,Goiás (GO),7,Centro-oeste,1,6,Empregado (CLT),8,Acima de 3.000,2,1,11,1,1,0,0
tknq4sleev0xjqutkn2v6bppwrx8l60g,31,3,0,4,0,1,São Paulo (SP),23,Sudeste,2,3,Empregado (CLT),19,de 101 a 500,6,2,4,7,2,0,1
tl5bj05400h3qubgtl5bj04fearbkxza,22,1,1,1,0,1,Rio Grande do Sul (RS),20,Sul,2,3,Empregado (CLT),11,de 101 a 500,0,0,11,1,2,0,0
tlbe8ck4ojwg0jztlbe8cctty5xm2srf,28,2,0,1,0,1,Pernambuco (PE),14,Nordeste,2,3,Empregado (CLT),18,de 1.001 a 3.000,0,1,6,3,2,0,0
tm3652dex8jh0vi84002tm3652lgectp,26,2,1,1,0,1,Paraíba (PB),13,Nordeste,2,2,Empregado (CLT),16,Acima de 3.000,6,1,12,5,1,0,1
tm7g55r3x3xowh1itm7gj2kwfjjzhb3q,34,3,0,1,0,1,São Paulo (SP),23,Sudeste,1,3,Empregado (CLT),4,Acima de 3.000,7,2,7,7,2,0,1
tmbm4dhenjbsi5hkiw74sktmbm4dwddq,30,3,0,1,0,1,São Paulo (SP),23,Sudeste,3,8,Empregado (CLT),9,de 101 a 500,1,1,11,3,1,0,1
tmoxlgwkolju51k13atmofngobm83r41,31,3,0,1,0,1,Rio Grande do Sul (RS),20,Sul,2,5,Empregado (CLT),7,de 101 a 500,1,0,9,3,3,0,0
tnz7fzz84c6myjbtnzrxair1x0jwyfr6,29,2,0,1,1,1,Rio Grande do Sul (RS),20,Sul,0,2,Empregado (CLT),16,Acima de 3.000,0,2,13,7,3,0,0
toeot0zw4j8pwa4toeokespt21w2y8wc,24,1,1,1,0,1,Pernambuco (PE),14,Nordeste,3,2,Empregado (CLT),16,Acima de 3.000,3,1,11,3,3,0,0
tp1wbadoq8twxm7etp1wbqls281jjj4h,32,3,0,1,0,1,São Paulo (SP),23,Sudeste,3,2,Empregado (CLT),4,Acima de 3.000,3,0,12,4,1,0,1
tpeevbymziuu7altpexij8d2o92l5lcd,24,1,1,0,0,1,Mato Grosso (MT),11,Centro-oeste,1,3,Empregado (CLT),4,de 501 a 1.000,0,0,6,1,2,0,0
tpnkcpewwg30rqqewa3o56tpnkcpecxe,42,5,0,1,0,1,Santa Catarina (SC),21,Sul,1,6,Empregado (CLT),20,de 101 a 500,6,0,9,3,2,0,0
tpshhdulwawwsd9ehqtutpshhdulw2lk,43,5,1,1,0,1,São Paulo (SP),23,Sudeste,2,7,Empregado (CLT),18,de 501 a 1.000,6,2,13,5,2,0,1
tptlsikjhky0pdg7tptlstob05r37do9,37,4,0,1,0,1,São Paulo (SP),23,Sudeste,2,7,Empregado (CLT),15,Acima de 3.000,0,2,13,6,2,0,1
tq7idhgnfav00805lr50tq7idh75prqu,21,0,1,5,0,1,Goiás (GO),7,Centro-oeste,1,2,Empregado (CLT),13,Acima de 3.000,3,0,6,3,2,0,0
tqskwnt64gm133ntqskwl4l1ivurpec4,33,3,1,1,0,1,Minas Gerais (MG),9,Sudeste,3,2,Empregado (CLT),16,de 101 a 500,3,2,4,4,5,0,1
trg62gf9t8slaqg5swtrg6kcrl4k7bq1,39,4,1,1,0,1,Distrito Federal (DF),5,Centro-oeste,4,2,Empregado (CLT),8,de 101 a 500,6,2,8,6,0,0,0
ts5jatlqedz1j52zcdrts5d6yygvpilc,27,2,1,6,0,1,Distrito Federal (DF),5,Centro-oeste,1,7,Empregado (CLT),16,de 501 a 1.000,7,1,12,3,1,0,0
ts8dgfc9tkpej6avvh96ts8dgfciow5w,23,1,0,1,0,1,São Paulo (SP),23,Sudeste,0,2,Estagiário,18,Acima de 3.000,3,0,9,1,2,0,1
tszub4bkrgqsxl8fg3jtszub40m2d666,31,3,0,1,0,1,São Paulo (SP),23,Sudeste,2,2,Empreendedor ou Empregado (CNPJ),16,Acima de 3.000,6,2,4,7,5,0,1
tt8euykwyl1tt83woky88pvhzja7rp3w,25,2,0,1,0,1,Santa Catarina (SC),21,Sul,1,7,Empregado (CLT),16,Acima de 3.000,3,0,11,3,3,0,0
tta1bi719j00vq4tta04cjwg0qs43jls,28,2,0,4,0,1,Mato Grosso do Sul (MS),10,Centro-oeste,1,2,Empregado (CLT),1,de 501 a 1.000,1,0,11,1,3,0,0
tu76l2zwtmnmbdvwuyitu76l2homoj6v,31,3,0,1,0,1,Rio de Janeiro (RJ),17,Sudeste,3,2,Empregado (CLT),2,Acima de 3.000,3,2,13,5,3,0,0
tuaj5501lsb98bfttuam8s57siwfml24,24,1,0,1,0,1,São Paulo (SP),23,Sudeste,1,3,Empregado (CLT),5,Acima de 3.000,3,2,13,3,2,0,1
tuvzcey283jyb596tuvzyrukxyf7vk2x,27,2,0,4,0,1,Ceará (CE),4,Nordeste,1,6,Empregado (CLT),8,de 501 a 1.000,1,1,9,3,3,0,1
tuy8an8ux117tne40fptuy8aog7h2ymk,34,3,0,1,0,1,Rio Grande do Sul (RS),20,Sul,2,6,Empregado (CLT),18,Acima de 3.000,6,1,4,4,2,0,0
tv6akdboj9749v0tv6brrkbry527kxbs,42,5,0,1,0,1,Distrito Federal (DF),5,Centro-oeste,1,2,Empregado (CLT),14,de 101 a 500,4,2,13,0,5,0,0
tvfeh6aaf0mipcfzvm1tvfehucnuochs,24,1,0,1,0,1,Pará (PA),12,Norte,0,3,Empreendedor ou Empregado (CNPJ),3,de 11 a 50,6,0,2,1,2,0,0
twhjbdd2t5twh2wt8fokt92b99x6jmys,23,1,0,1,0,1,Rio Grande do Sul (RS),20,Sul,1,2,Empregado (CLT),4,de 101 a 500,0,1,11,4,3,0,0
twly2u82g3hd4htwlswpijqu7wum1c1s,31,3,0,1,0,1,São Paulo (SP),23,Sudeste,2,0,Empregado (CLT),18,de 101 a 500,3,1,13,4,4,0,1
twpldg59tssvozqeo7ivstwpldg5vsmu,24,1,0,1,0,1,Santa Catarina (SC),21,Sul,3,8,Empregado (CLT),16,de 11 a 50,7,1,13,3,2,0,0
twqelkz9cqqkbb5tz7twqelkldp28ugi,28,2,0,1,0,1,Minas Gerais (MG),9,Sudeste,1,7,Empregado (CLT),16,de 101 a 500,1,1,4,5,3,0,1
txcfzqqaewsbktlm5itxcfzq8x5aa2m5,28,2,1,1,0,1,Minas Gerais (MG),9,Sudeste,1,2,Empregado (CLT),18,Acima de 3.000,3,2,13,4,4,0,1
txhjplzlyrpsjsi82txhjtvszsz8zypz,24,1,0,4,0,1,São Paulo (SP),23,Sudeste,1,0,Empregado (CLT),19,de 51 a 100,1,0,6,1,2,0,1
